A,B,EVENT_COUNT,ID1,ID2
7,139,20,RTD,RN7
7,140,30,RTD,RCX
7,141,37,RTD,RBA
7,142,311,RTD,RX1
7,143,24487,RTD,RNL
7,144,19,RTD,RNQ
7,145,62,RTD,RD1
7,146,165,RTD,RQM
7,147,43,RTD,RWJ
7,148,118,RTD,RKB
7,149,36,RTD,RD8
7,150,93,RTD,RXK
7,151,4,RTD,RBS
7,152,236,RTD,RTH
7,153,219,RTD,RWY
8,9,27,RTK,RBK
8,10,13,RTK,RTX
8,11,144,RTK,RWH
8,12,48,RTK,RR8
8,13,9,RTK,REM
8,14,475,RTK,RN5
8,15,27,RTK,RC1
8,16,362,RTK,RJ6
8,17,14,RTK,RBL
8,18,72,RTK,RNZ
8,19,115,RTK,R1F
8,20,560,RTK,RYR
8,21,119,RTK,RBD
8,22,14,RTK,RA3
8,23,44,RTK,RQ6
8,24,6945,RTK,RAX
8,25,27,RTK,RW6
8,26,278,RTK,RPA
8,27,3317,RTK,RRV
8,28,112,RTK,RH8
8,29,1527,RTK,RJZ
8,30,43,RTK,RJE
8,31,30,RTK,RRF
8,32,8,RTK,RMC
8,33,26,RTK,RXP
8,34,75,RTK,RA9
8,35,1254,RTK,R1K
8,37,52,RTK,RNS
8,38,12,RTK,RVW
8,39,14,RTK,RXN
8,40,15,RTK,RRJ
8,41,83,RTK,RVJ
8,42,156,RTK,RDZ
8,43,56,RTK,RK9
8,44,2107,RTK,RP6
8,45,32,RTK,RGQ
8,46,3215,RTK,RT3
8,47,27,RTK,RL4
8,48,393,RTK,RXH
8,49,785,RTK,R1H
8,50,1655,RTK,RHW
8,51,28,RTK,RTF
8,52,11,RTK,RJR
8,53,81,RTK,RAP
8,54,87,RTK,RTE
8,55,41,RTK,RJC
8,56,21,RTK,RK5
8,57,27,RTK,RGM
8,58,20,RTK,RCD
8,59,13,RTK,RLT
8,60,29321,RTK,RA2
8,61,15,RTK,RP5
8,62,1629,RTK,RPY
8,63,8,RTK,RJN
8,64,7613,RTK,RYJ
8,65,13,RTK,RFR
8,66,267,RTK,RPC
8,67,118,RTK,RD3
8,68,3122,RTK,RJ1
8,69,7,RTK,RR7
8,70,52,RTK,RWD
8,71,30,RTK,RXL
8,72,161,RTK,RJ2
8,73,62,RTK,RCB
8,74,28,RTK,RGR
8,75,64,RTK,RDE
8,76,2,RTK,RBV
8,77,8981,RTK,RVR
8,78,53,RTK,RGN
8,79,6,RTK,RBN
8,80,311,RTK,RVV
8,81,1155,RTK,RAS
8,82,358,RTK,RHM
8,83,12,RTK,RNA
8,84,28,RTK,RA4
8,85,3,RTK,RMP
8,86,921,RTK,RAN
8,87,60,RTK,RQ8
8,88,55,RTK,RBZ
8,89,1,RTK,RET
8,90,17752,RTK,RDU
8,91,23,RTK,RBT
8,92,337,RTK,RHU
8,94,4,RTK,RL1
8,95,61,RTK,RC9
8,96,873,RTK,RTP
8,97,189,RTK,RXC
8,98,52,RTK,R0A
8,99,86,RTK,RF4
8,100,15,RTK,RM3
8,101,868,RTK,RAL
8,102,100,RTK,RGT
8,103,98,RTK,RN3
8,104,8,RTK,RFS
8,105,49,RTK,RP4
8,106,66,RTK,RDD
8,107,42,RTK,RQW
8,108,17,RTK,RWW
8,109,85,RTK,RM1
8,110,66,RTK,RRK
8,111,23,RTK,RXR
8,112,52,RTK,RR1
8,113,18,RTK,RLQ
8,114,16,RTK,RGP
8,115,4,RTK,REN
8,116,77,RTK,RHQ
8,117,67,RTK,RKE
8,118,12,RTK,RJF
8,119,21,RTK,RAE
8,120,1,RTK,REP
8,121,8655,RTK,RJ7
8,122,64,RTK,RA7
8,123,14,RTK,RLN
8,124,19,RTK,RXF
8,125,8,RTK,RCF
8,126,4,RTK,RQ3
8,127,152,RTK,RWG
8,128,23,RTK,RWA
8,130,73,RTK,RQX
8,131,86,RTK,RWE
8,132,155,RTK,REF
8,133,42,RTK,RAJ
8,134,24,RTK,RTR
8,135,4,RTK,RVY
8,136,58,RTK,RWP
8,137,28,RTK,RTG
8,138,276,RTK,RXQ
8,139,165,RTK,RN7
8,140,29,RTK,RCX
8,141,81,RTK,RBA
8,142,86,RTK,RX1
8,143,9,RTK,RNL
8,144,20,RTK,RNQ
8,145,103,RTK,RD1
8,146,20683,RTK,RQM
8,147,8,RTK,RWJ
8,148,53,RTK,RKB
8,149,74,RTK,RD8
8,150,42,RTK,RXK
8,152,515,RTK,RTH
8,153,22,RTK,RWY
9,10,19,RBK,RTX
9,11,13,RBK,RWH
9,12,59,RBK,RR8
9,13,8,RBK,REM
9,14,17,RBK,RN5
9,15,13,RBK,RC1
9,16,11,RBK,RJ6
9,17,5,RBK,RBL
9,18,10,RBK,RNZ
9,19,10,RBK,R1F
9,20,5,RBK,RYR
9,21,38,RBK,RBD
9,22,50,RBK,RA3
9,23,62,RBK,RQ6
9,24,12,RBK,RAX
9,25,31,RBK,RW6
9,26,9,RBK,RPA
9,27,93,RBK,RRV
9,28,24,RBK,RH8
9,29,43,RBK,RJZ
9,30,2455,RBK,RJE
9,31,16,RBK,RRF
9,32,18,RBK,RMC
9,33,17,RBK,RXP
9,34,61,RBK,RA9
9,35,52,RBK,R1K
9,37,16,RBK,RNS
9,38,6,RBK,RVW
9,39,16,RBK,RXN
9,40,2206,RBK,RRJ
9,41,35,RBK,RVJ
9,42,12,RBK,RDZ
9,43,19,RBK,RK9
9,44,46,RBK,RP6
9,45,14,RBK,RGQ
9,46,31,RBK,RT3
9,47,48307,RBK,RL4
9,48,9,RBK,RXH
9,49,92,RBK,R1H
9,50,19,RBK,RHW
9,51,6,RBK,RTF
9,52,29,RBK,RJR
9,53,19,RBK,RAP
9,54,28,RBK,RTE
9,55,88,RBK,RJC
9,56,16,RBK,RK5
9,57,14,RBK,RGM
9,58,6,RBK,RCD
9,59,70,RBK,RLT
9,60,5,RBK,RA2
9,61,11,RBK,RP5
9,62,3,RBK,RPY
9,63,10,RBK,RJN
9,64,46,RBK,RYJ
9,65,8,RBK,RFR
9,66,3,RBK,RPC
9,67,16,RBK,RD3
9,68,55,RBK,RJ1
9,69,3,RBK,RR7
9,70,34,RBK,RWD
9,71,67,RBK,RXL
9,72,15,RBK,RJ2
9,73,15,RBK,RCB
9,74,6,RBK,RGR
9,75,10,RBK,RDE
9,76,31,RBK,RBV
9,77,11,RBK,RVR
9,78,17,RBK,RGN
9,79,10,RBK,RBN
9,80,20,RBK,RVV
9,81,12,RBK,RAS
9,82,20,RBK,RHM
9,83,2969,RBK,RNA
9,84,7,RBK,RA4
9,85,7,RBK,RMP
9,86,15,RBK,RAN
9,87,6,RBK,RQ8
9,88,30,RBK,RBZ
9,89,7,RBK,RET
9,90,47,RBK,RDU
9,91,36,RBK,RBT
9,92,17,RBK,RHU
9,93,1,RBK,RCU
9,94,208,RBK,RL1
9,95,20,RBK,RC9
9,96,6,RBK,RTP
9,97,11,RBK,RXC
9,98,95,RBK,R0A
9,99,55,RBK,RF4
9,100,49,RBK,RM3
9,101,58,RBK,RAL
9,102,26,RBK,RGT
9,103,19,RBK,RN3
9,104,4,RBK,RFS
9,106,14,RBK,RDD
9,107,7,RBK,RQW
9,108,11,RBK,RWW
9,109,13,RBK,RM1
9,110,12421,RBK,RRK
9,111,22,RBK,RXR
9,112,8477,RBK,RR1
9,113,21,RBK,RLQ
9,114,7,RBK,RGP
9,115,1,RBK,REN
9,116,137,RBK,RHQ
9,117,2,RBK,RKE
9,118,3504,RBK,RJF
9,119,35,RBK,RAE
9,120,6,RBK,REP
9,121,22,RBK,RJ7
9,122,14,RBK,RA7
9,123,5,RBK,RLN
9,124,17,RBK,RXF
9,125,9,RBK,RCF
9,126,1053,RBK,RQ3
9,127,7,RBK,RWG
9,128,18,RBK,RWA
9,130,12,RBK,RQX
9,131,120,RBK,RWE
9,132,55,RBK,REF
9,133,9,RBK,RAJ
9,134,12,RBK,RTR
9,135,11,RBK,RVY
9,136,270,RBK,RWP
9,137,233,RBK,RTG
9,138,7,RBK,RXQ
9,139,17,RBK,RN7
9,140,5,RBK,RCX
9,141,23,RBK,RBA
9,142,107,RBK,RX1
9,143,8,RBK,RNL
9,144,9,RBK,RNQ
9,145,22,RBK,RD1
9,146,20,RBK,RQM
9,147,15,RBK,RWJ
9,148,404,RBK,RKB
9,149,15,RBK,RD8
9,150,16747,RBK,RXK
9,152,112,RBK,RTH
9,153,5,RBK,RWY
10,11,36,RTX,RWH
10,12,836,RTX,RR8
10,13,489,RTX,REM
10,14,43,RTX,RN5
10,15,30,RTX,RC1
10,16,28,RTX,RJ6
10,17,75,RTX,RBL
10,18,16,RTX,RNZ
10,19,8,RTX,R1F
10,20,38,RTX,RYR
10,21,28,RTX,RBD
10,22,22,RTX,RA3
10,23,1791,RTX,RQ6
10,24,27,RTX,RAX
10,25,352,RTX,RW6
10,26,44,RTX,RPA
10,27,201,RTX,RRV
10,28,53,RTX,RH8
10,29,96,RTX,RJZ
10,30,154,RTX,RJE
10,31,6017,RTX,RRF
10,32,224,RTX,RMC
10,33,194,RTX,RXP
10,34,18,RTX,RA9
10,35,22,RTX,R1K
10,37,23,RTX,RNS
10,38,98,RTX,RVW
10,39,31712,RTX,RXN
10,40,81,RTX,RRJ
10,41,49,RTX,RVJ
10,42,15,RTX,RDZ
10,43,41,RTX,RK9
10,44,64,RTX,RP6
10,45,39,RTX,RGQ
10,46,56,RTX,RT3
10,47,49,RTX,RL4
10,48,42,RTX,RXH
10,49,112,RTX,R1H
10,50,36,RTX,RHW
10,51,319,RTX,RTF
10,52,83,RTX,RJR
10,53,19,RTX,RAP
10,54,46,RTX,RTE
10,55,39,RTX,RJC
10,56,36,RTX,RK5
10,57,19,RTX,RGM
10,58,105,RTX,RCD
10,59,16,RTX,RLT
10,60,29,RTX,RA2
10,61,60,RTX,RP5
10,62,29,RTX,RPY
10,63,49,RTX,RJN
10,64,111,RTX,RYJ
10,65,19,RTX,RFR
10,66,9,RTX,RPC
10,67,16,RTX,RD3
10,68,133,RTX,RJ1
10,69,81,RTX,RR7
10,70,71,RTX,RWD
10,71,11012,RTX,RXL
10,72,30,RTX,RJ2
10,73,169,RTX,RCB
10,74,15,RTX,RGR
10,75,20,RTX,RDE
10,76,1303,RTX,RBV
10,77,33,RTX,RVR
10,78,50,RTX,RGN
10,79,269,RTX,RBN
10,80,26,RTX,RVV
10,81,13,RTX,RAS
10,82,35,RTX,RHM
10,83,30,RTX,RNA
10,84,14,RTX,RA4
10,85,53,RTX,RMP
10,86,24,RTX,RAN
10,87,14,RTX,RQ8
10,88,23,RTX,RBZ
10,89,657,RTX,RET
10,90,51,RTX,RDU
10,91,71,RTX,RBT
10,92,26,RTX,RHU
10,93,6,RTX,RCU
10,94,89,RTX,RL1
10,95,18,RTX,RC9
10,96,16,RTX,RTP
10,97,21,RTX,RXC
10,98,6532,RTX,R0A
10,99,32,RTX,RF4
10,100,1788,RTX,RM3
10,101,150,RTX,RAL
10,102,59,RTX,RGT
10,103,25,RTX,RN3
10,104,32,RTX,RFS
10,106,8,RTX,RDD
10,107,20,RTX,RQW
10,108,121,RTX,RWW
10,109,52,RTX,RM1
10,110,109,RTX,RRK
10,111,2137,RTX,RXR
10,112,66,RTX,RR1
10,113,22,RTX,RLQ
10,114,16,RTX,RGP
10,115,90,RTX,REN
10,116,304,RTX,RHQ
10,117,32,RTX,RKE
10,118,38,RTX,RJF
10,119,212,RTX,RAE
10,120,134,RTX,REP
10,121,42,RTX,RJ7
10,122,33,RTX,RA7
10,123,105,RTX,RLN
10,124,101,RTX,RXF
10,125,759,RTX,RCF
10,126,11,RTX,RQ3
10,127,24,RTX,RWG
10,128,66,RTX,RWA
10,130,18,RTX,RQX
10,131,106,RTX,RWE
10,132,92,RTX,REF
10,133,22,RTX,RAJ
10,134,289,RTX,RTR
10,135,255,RTX,RVY
10,136,52,RTX,RWP
10,137,74,RTX,RTG
10,138,36,RTX,RXQ
10,139,20,RTX,RN7
10,140,12,RTX,RCX
10,141,22,RTX,RBA
10,142,112,RTX,RX1
10,143,6143,RTX,RNL
10,144,15,RTX,RNQ
10,145,59,RTX,RD1
10,146,30,RTX,RQM
10,147,134,RTX,RWJ
10,148,61,RTX,RKB
10,149,17,RTX,RD8
10,150,59,RTX,RXK
10,151,14,RTX,RBS
10,152,106,RTX,RTH
10,153,117,RTX,RWY
11,12,77,RWH,RR8
11,13,14,RWH,REM
11,14,118,RWH,RN5
11,15,11294,RWH,RC1
11,16,65,RWH,RJ6
11,17,21,RWH,RBL
11,18,27,RWH,RNZ
11,19,64,RWH,R1F
11,20,110,RWH,RYR
11,21,85,RWH,RBD
11,22,11,RWH,RA3
11,23,34,RWH,RQ6
11,24,78,RWH,RAX
11,25,33,RWH,RW6
11,26,92,RWH,RPA
11,27,10825,RWH,RRV
11,28,116,RWH,RH8
11,29,649,RWH,RJZ
11,30,41,RWH,RJE
11,31,17,RWH,RRF
11,32,19,RWH,RMC
11,33,30,RWH,RXP
11,34,74,RWH,RA9
11,35,7213,RWH,R1K
11,37,145,RWH,RNS
11,38,8,RWH,RVW
11,39,16,RWH,RXN
11,40,11,RWH,RRJ
11,41,72,RWH,RVJ
11,42,93,RWH,RDZ
11,43,118,RWH,RK9
11,44,6580,RWH,RP6
11,45,139,RWH,RGQ
11,46,7870,RWH,RT3
11,47,31,RWH,RL4
11,48,106,RWH,RXH
11,49,2175,RWH,R1H
11,50,221,RWH,RHW
11,51,41,RWH,RTF
11,52,24,RWH,RJR
11,53,2112,RWH,RAP
11,54,60,RWH,RTE
11,55,54,RWH,RJC
11,56,59,RWH,RK5
11,57,2667,RWH,RGM
11,58,25,RWH,RCD
11,59,16,RWH,RLT
11,60,97,RWH,RA2
11,61,47,RWH,RP5
11,62,562,RWH,RPY
11,63,11,RWH,RJN
11,64,3762,RWH,RYJ
11,65,12,RWH,RFR
11,66,12,RWH,RPC
11,67,69,RWH,RD3
11,68,1896,RWH,RJ1
11,69,20,RWH,RR7
11,70,179,RWH,RWD
11,71,41,RWH,RXL
11,72,144,RWH,RJ2
11,73,78,RWH,RCB
11,74,138,RWH,RGR
11,75,153,RWH,RDE
11,76,22,RWH,RBV
11,77,76,RWH,RVR
11,78,671,RWH,RGN
11,79,20,RWH,RBN
11,80,143,RWH,RVV
11,81,5671,RWH,RAS
11,82,134,RWH,RHM
11,83,21,RWH,RNA
11,84,14,RWH,RA4
11,85,11,RWH,RMP
11,86,2977,RWH,RAN
11,87,595,RWH,RQ8
11,88,50,RWH,RBZ
11,89,3,RWH,RET
11,90,2148,RWH,RDU
11,91,27,RWH,RBT
11,92,80,RWH,RHU
11,94,10,RWH,RL1
11,95,15241,RWH,RC9
11,96,50,RWH,RTP
11,97,92,RWH,RXC
11,98,112,RWH,R0A
11,99,440,RWH,RF4
11,100,37,RWH,RM3
11,101,18521,RWH,RAL
11,102,12836,RWH,RGT
11,103,47,RWH,RN3
11,104,20,RWH,RFS
11,105,72,RWH,RP4
11,106,319,RWH,RDD
11,107,21793,RWH,RQW
11,108,22,RWH,RWW
11,109,346,RWH,RM1
11,110,91,RWH,RRK
11,111,29,RWH,RXR
11,112,49,RWH,RR1
11,113,29,RWH,RLQ
11,114,132,RWH,RGP
11,115,19,RWH,REN
11,116,110,RWH,RHQ
11,117,481,RWH,RKE
11,118,30,RWH,RJF
11,119,17,RWH,RAE
11,120,19,RWH,REP
11,121,277,RWH,RJ7
11,122,56,RWH,RA7
11,123,36,RWH,RLN
11,124,55,RWH,RXF
11,125,16,RWH,RCF
11,126,18,RWH,RQ3
11,127,25823,RWH,RWG
11,128,54,RWH,RWA
11,130,236,RWH,RQX
11,131,168,RWH,RWE
11,132,144,RWH,REF
11,133,180,RWH,RAJ
11,134,42,RWH,RTR
11,135,18,RWH,RVY
11,136,45,RWH,RWP
11,137,92,RWH,RTG
11,138,1910,RWH,RXQ
11,139,65,RWH,RN7
11,140,143,RWH,RCX
11,141,38,RWH,RBA
11,142,128,RWH,RX1
11,143,26,RWH,RNL
11,144,141,RWH,RNQ
11,145,95,RWH,RD1
11,146,484,RWH,RQM
11,147,30,RWH,RWJ
11,148,127,RWH,RKB
11,149,400,RWH,RD8
11,150,39,RWH,RXK
11,152,499,RWH,RTH
11,153,20,RWH,RWY
12,13,152,RR8,REM
12,14,69,RR8,RN5
12,15,28,RR8,RC1
12,16,45,RR8,RJ6
12,17,99,RR8,RBL
12,18,29,RR8,RNZ
12,19,18,RR8,R1F
12,20,37,RR8,RYR
12,21,35,RR8,RBD
12,22,24,RR8,RA3
12,23,332,RR8,RQ6
12,24,62,RR8,RAX
12,25,968,RR8,RW6
12,26,30,RR8,RPA
12,27,563,RR8,RRV
12,28,79,RR8,RH8
12,29,217,RR8,RJZ
12,30,174,RR8,RJE
12,31,495,RR8,RRF
12,32,385,RR8,RMC
12,33,422,RR8,RXP
12,34,37,RR8,RA9
12,35,86,RR8,R1K
12,37,80,RR8,RNS
12,38,293,RR8,RVW
12,39,732,RR8,RXN
12,40,139,RR8,RRJ
12,41,126,RR8,RVJ
12,42,32,RR8,RDZ
12,43,65,RR8,RK9
12,44,125,RR8,RP6
12,45,44,RR8,RGQ
12,46,110,RR8,RT3
12,47,130,RR8,RL4
12,48,104,RR8,RXH
12,49,297,RR8,R1H
12,50,47,RR8,RHW
12,51,193,RR8,RTF
12,52,116,RR8,RJR
12,53,66,RR8,RAP
12,54,136,RR8,RTE
12,55,77,RR8,RJC
12,56,244,RR8,RK5
12,57,181,RR8,RGM
12,58,30029,RR8,RCD
12,59,43,RR8,RLT
12,60,59,RR8,RA2
12,61,2455,RR8,RP5
12,62,102,RR8,RPY
12,63,133,RR8,RJN
12,64,311,RR8,RYJ
12,65,919,RR8,RFR
12,66,24,RR8,RPC
12,67,20,RR8,RD3
12,68,252,RR8,RJ1
12,69,96,RR8,RR7
12,70,772,RR8,RWD
12,71,626,RR8,RXL
12,72,87,RR8,RJ2
12,73,23757,RR8,RCB
12,74,31,RR8,RGR
12,75,40,RR8,RDE
12,76,483,RR8,RBV
12,77,65,RR8,RVR
12,78,129,RR8,RGN
12,79,306,RR8,RBN
12,80,54,RR8,RVV
12,81,43,RR8,RAS
12,82,93,RR8,RHM
12,83,54,RR8,RNA
12,84,10,RR8,RA4
12,85,214,RR8,RMP
12,86,83,RR8,RAN
12,87,46,RR8,RQ8
12,88,27,RR8,RBZ
12,89,107,RR8,RET
12,90,113,RR8,RDU
12,91,68,RR8,RBT
12,92,47,RR8,RHU
12,93,23,RR8,RCU
12,94,43,RR8,RL1
12,95,52,RR8,RC9
12,96,27,RR8,RTP
12,97,30,RR8,RXC
12,98,2039,RR8,R0A
12,99,71,RR8,RF4
12,100,904,RR8,RM3
12,101,333,RR8,RAL
12,102,336,RR8,RGT
12,103,42,RR8,RN3
12,104,522,RR8,RFS
12,105,4,RR8,RP4
12,106,49,RR8,RDD
12,107,40,RR8,RQW
12,108,133,RR8,RWW
12,109,143,RR8,RM1
12,110,204,RR8,RRK
12,111,1143,RR8,RXR
12,112,265,RR8,RR1
12,113,20,RR8,RLQ
12,114,32,RR8,RGP
12,115,54,RR8,REN
12,116,4896,RR8,RHQ
12,117,89,RR8,RKE
12,118,74,RR8,RJF
12,119,29850,RR8,RAE
12,120,74,RR8,REP
12,121,154,RR8,RJ7
12,122,92,RR8,RA7
12,123,227,RR8,RLN
12,124,63922,RR8,RXF
12,125,13758,RR8,RCF
12,126,66,RR8,RQ3
12,127,74,RR8,RWG
12,128,4372,RR8,RWA
12,130,106,RR8,RQX
12,131,317,RR8,RWE
12,132,161,RR8,REF
12,133,29,RR8,RAJ
12,134,1849,RR8,RTR
12,135,101,RR8,RVY
12,136,113,RR8,RWP
12,137,357,RR8,RTG
12,138,69,RR8,RXQ
12,139,25,RR8,RN7
12,140,55,RR8,RCX
12,141,39,RR8,RBA
12,142,542,RR8,RX1
12,143,244,RR8,RNL
12,144,46,RR8,RNQ
12,145,74,RR8,RD1
12,146,147,RR8,RQM
12,147,349,RR8,RWJ
12,148,167,RR8,RKB
12,149,73,RR8,RD8
12,150,169,RR8,RXK
12,151,1,RR8,RBS
12,152,214,RR8,RTH
12,153,27373,RR8,RWY
13,14,12,REM,RN5
13,15,5,REM,RC1
13,16,11,REM,RJ6
13,17,4961,REM,RBL
13,18,9,REM,RNZ
13,19,2,REM,R1F
13,20,17,REM,RYR
13,21,7,REM,RBD
13,22,2,REM,RA3
13,23,80522,REM,RQ6
13,24,17,REM,RAX
13,25,187,REM,RW6
13,26,11,REM,RPA
13,27,130,REM,RRV
13,28,14,REM,RH8
13,29,46,REM,RJZ
13,30,647,REM,RJE
13,31,4569,REM,RRF
13,32,217,REM,RMC
13,33,46,REM,RXP
13,34,18,REM,RA9
13,35,26,REM,R1K
13,37,22,REM,RNS
13,38,28,REM,RVW
13,39,1328,REM,RXN
13,40,12,REM,RRJ
13,41,29,REM,RVJ
13,42,12,REM,RDZ
13,43,31,REM,RK9
13,44,18,REM,RP6
13,45,10,REM,RGQ
13,46,25,REM,RT3
13,47,28,REM,RL4
13,48,18,REM,RXH
13,49,45,REM,R1H
13,50,15,REM,RHW
13,51,33,REM,RTF
13,52,2878,REM,RJR
13,53,5,REM,RAP
13,54,21,REM,RTE
13,55,18,REM,RJC
13,56,18,REM,RK5
13,57,5,REM,RGM
13,58,40,REM,RCD
13,59,11,REM,RLT
13,60,8,REM,RA2
13,61,23,REM,RP5
13,62,26,REM,RPY
13,63,164,REM,RJN
13,64,69,REM,RYJ
13,65,12,REM,RFR
13,66,3,REM,RPC
13,67,3,REM,RD3
13,68,64,REM,RJ1
13,69,9,REM,RR7
13,70,38,REM,RWD
13,71,646,REM,RXL
13,72,24,REM,RJ2
13,73,66,REM,RCB
13,74,5,REM,RGR
13,75,11,REM,RDE
13,76,401,REM,RBV
13,77,12,REM,RVR
13,78,17,REM,RGN
13,79,23759,REM,RBN
13,80,20,REM,RVV
13,81,14,REM,RAS
13,82,31,REM,RHM
13,83,12,REM,RNA
13,84,7,REM,RA4
13,85,61,REM,RMP
13,86,9,REM,RAN
13,87,8,REM,RQ8
13,88,9,REM,RBZ
13,89,24785,REM,RET
13,90,19,REM,RDU
13,91,2797,REM,RBT
13,92,23,REM,RHU
13,94,265,REM,RL1
13,95,16,REM,RC9
13,96,10,REM,RTP
13,97,23,REM,RXC
13,98,1346,REM,R0A
13,99,18,REM,RF4
13,100,885,REM,RM3
13,101,85,REM,RAL
13,102,32,REM,RGT
13,103,21,REM,RN3
13,104,20,REM,RFS
13,106,5,REM,RDD
13,107,4,REM,RQW
13,108,4527,REM,RWW
13,109,12,REM,RM1
13,110,274,REM,RRK
13,111,467,REM,RXR
13,112,46,REM,RR1
13,113,24,REM,RLQ
13,114,3,REM,RGP
13,115,19372,REM,REN
13,116,226,REM,RHQ
13,117,6,REM,RKE
13,118,13,REM,RJF
13,119,116,REM,RAE
13,120,24599,REM,REP
13,121,33,REM,RJ7
13,122,31,REM,RA7
13,123,47,REM,RLN
13,124,40,REM,RXF
13,125,26,REM,RCF
13,126,3,REM,RQ3
13,127,13,REM,RWG
13,128,50,REM,RWA
13,130,12,REM,RQX
13,131,56,REM,RWE
13,132,34,REM,REF
13,133,7,REM,RAJ
13,134,51,REM,RTR
13,135,24996,REM,RVY
13,136,27,REM,RWP
13,137,50,REM,RTG
13,138,13,REM,RXQ
13,139,12,REM,RN7
13,140,6,REM,RCX
13,141,10,REM,RBA
13,142,37,REM,RX1
13,143,143,REM,RNL
13,144,12,REM,RNQ
13,145,25,REM,RD1
13,146,36,REM,RQM
13,147,75,REM,RWJ
13,148,38,REM,RKB
13,149,5,REM,RD8
13,150,31,REM,RXK
13,151,402,REM,RBS
13,152,67,REM,RTH
13,153,84,REM,RWY
14,15,89,RN5,RC1
14,16,59,RN5,RJ6
14,17,30,RN5,RBL
14,18,6737,RN5,RNZ
14,19,240,RN5,R1F
14,20,572,RN5,RYR
14,21,359,RN5,RBD
14,22,35,RN5,RA3
14,23,39,RN5,RQ6
14,24,201,RN5,RAX
14,25,26,RN5,RW6
14,26,58,RN5,RPA
14,27,1248,RN5,RRV
14,28,229,RN5,RH8
14,29,731,RN5,RJZ
14,30,54,RN5,RJE
14,31,6,RN5,RRF
14,32,14,RN5,RMC
14,33,42,RN5,RXP
14,34,135,RN5,RA9
14,35,173,RN5,R1K
14,37,70,RN5,RNS
14,38,20,RN5,RVW
14,39,33,RN5,RXN
14,40,7,RN5,RRJ
14,41,205,RN5,RVJ
14,42,749,RN5,RDZ
14,43,168,RN5,RK9
14,44,424,RN5,RP6
14,45,89,RN5,RGQ
14,46,1729,RN5,RT3
14,47,43,RN5,RL4
14,48,249,RN5,RXH
14,49,411,RN5,R1H
14,50,9425,RN5,RHW
14,51,44,RN5,RTF
14,52,22,RN5,RJR
14,53,40,RN5,RAP
14,54,135,RN5,RTE
14,55,62,RN5,RJC
14,56,33,RN5,RK5
14,57,80,RN5,RGM
14,58,24,RN5,RCD
14,59,24,RN5,RLT
14,60,5411,RN5,RA2
14,61,37,RN5,RP5
14,62,533,RN5,RPY
14,63,18,RN5,RJN
14,64,762,RN5,RYJ
14,65,19,RN5,RFR
14,66,53,RN5,RPC
14,67,373,RN5,RD3
14,68,1172,RN5,RJ1
14,69,16,RN5,RR7
14,70,69,RN5,RWD
14,71,28,RN5,RXL
14,72,108,RN5,RJ2
14,73,84,RN5,RCB
14,74,64,RN5,RGR
14,75,106,RN5,RDE
14,76,10,RN5,RBV
14,77,259,RN5,RVR
14,78,64,RN5,RGN
14,79,20,RN5,RBN
14,80,170,RN5,RVV
14,81,94,RN5,RAS
14,82,51201,RN5,RHM
14,83,30,RN5,RNA
14,84,139,RN5,RA4
14,85,4,RN5,RMP
14,86,256,RN5,RAN
14,87,54,RN5,RQ8
14,88,108,RN5,RBZ
14,89,6,RN5,RET
14,90,13291,RN5,RDU
14,91,15,RN5,RBT
14,92,12296,RN5,RHU
14,93,4,RN5,RCU
14,94,13,RN5,RL1
14,95,33,RN5,RC9
14,96,133,RN5,RTP
14,97,124,RN5,RXC
14,98,82,RN5,R0A
14,99,46,RN5,RF4
14,100,21,RN5,RM3
14,101,498,RN5,RAL
14,102,143,RN5,RGT
14,103,749,RN5,RN3
14,104,19,RN5,RFS
14,105,2,RN5,RP4
14,106,37,RN5,RDD
14,107,47,RN5,RQW
14,108,11,RN5,RWW
14,109,88,RN5,RM1
14,110,113,RN5,RRK
14,111,25,RN5,RXR
14,112,73,RN5,RR1
14,113,34,RN5,RLQ
14,114,37,RN5,RGP
14,115,7,RN5,REN
14,116,64,RN5,RHQ
14,117,35,RN5,RKE
14,118,36,RN5,RJF
14,119,13,RN5,RAE
14,120,9,RN5,REP
14,121,576,RN5,RJ7
14,122,209,RN5,RA7
14,123,17,RN5,RLN
14,124,19,RN5,RXF
14,125,12,RN5,RCF
14,126,9,RN5,RQ3
14,127,105,RN5,RWG
14,128,34,RN5,RWA
14,130,60,RN5,RQX
14,131,117,RN5,RWE
14,132,255,RN5,REF
14,133,53,RN5,RAJ
14,134,70,RN5,RTR
14,135,8,RN5,RVY
14,136,86,RN5,RWP
14,137,72,RN5,RTG
14,138,157,RN5,RXQ
14,139,42,RN5,RN7
14,140,35,RN5,RCX
14,141,141,RN5,RBA
14,142,95,RN5,RX1
14,143,12,RN5,RNL
14,144,34,RN5,RNQ
14,145,421,RN5,RD1
14,146,340,RN5,RQM
14,147,9,RN5,RWJ
14,148,92,RN5,RKB
14,149,61,RN5,RD8
14,150,23,RN5,RXK
14,151,3,RN5,RBS
14,152,2535,RN5,RTH
14,153,21,RN5,RWY
15,16,45,RC1,RJ6
15,17,12,RC1,RBL
15,18,14,RC1,RNZ
15,19,19,RC1,R1F
15,20,26,RC1,RYR
15,21,53,RC1,RBD
15,22,9,RC1,RA3
