LSOA11,PROCODE3,EVENT_COUNT
E01009453,RR1,1877
E01013288,RJL,1877
E01025222,RXR,1877
E01005861,RWJ,1876
E01020696,RXP,1876
E01020698,RXP,1876
E01002779,RRV,1876
E01017783,RXQ,1876
E01015375,RDZ,1876
E01022885,RN5,1876
E01021151,RWF,1875
E01032496,RR8,1875
E01027515,RTF,1875
E01013074,RJL,1875
E01014874,RVJ,1875
E01025713,RWE,1874
E01001293,R1K,1874
E01011374,RR8,1874
E01005046,RW6,1874
E01016413,RHW,1874
E01027527,RTF,1874
E01022645,RN5,1874
E01009220,RR1,1874
E01020772,RVW,1874
E01003694,RF4,1874
E01021154,RWF,1874
E01028974,RXW,1873
E01018944,REF,1873
E01021606,RQ8,1873
E01007819,RFR,1873
E01003401,RJ7,1873
E01022694,RHM,1873
E01003848,RAX,1873
E01019116,RNL,1872
E01017858,RXQ,1872
E01032964,RNQ,1872
E01021700,RDE,1872
E01010862,RCF,1872
E01033717,RTF,1872
E01013229,RJL,1872
E01002600,RQM,1872
E01018625,RJN,1872
E01013180,RJL,1872
E01027994,RK5,1871
E01016620,RHW,1871
E01020917,RXC,1871
E01019620,RFS,1871
E01007576,RP5,1871
E01026070,RWD,1871
E01017767,RXQ,1871
E01017846,RXQ,1871
E01019624,RFS,1871
E01026063,RJL,1871
E01009227,RR1,1871
E01010926,RWY,1871
E01018954,REF,1870
E01011179,RWY,1870
E01033481,RXP,1870
E01017781,RXQ,1870
E01018961,RBZ,1870
E01002204,R1K,1870
E01014575,RVJ,1870
E01005970,RMP,1870
E01014548,RA7,1870
E01000937,RRV,1869
E01022607,RHU,1869
E01002533,RAS,1869
E01011270,RR8,1869
E01023344,RAL,1869
E01000926,RRV,1869
E01032375,RWP,1869
E01003472,RJ7,1868
E01032829,RWF,1868
E01021612,RQ8,1868
E01008631,RE9,1867
E01016653,RHW,1867
E01017688,RXQ,1867
E01003870,RQM,1867
E01000536,R1K,1867
E01029832,RJF,1867
E01007426,RFF,1867
E01022784,RHU,1867
E01001232,RYJ,1867
E01021690,RDE,1867
E01013133,RJL,1867
E01031916,RD1,1867
E01015377,RDZ,1867
E01016414,RHW,1867
E01021916,RAJ,1866
E01008493,RTF,1866
E01019728,RMP,1866
E01013244,RJL,1866
E01020944,RXC,1866
E01005930,RWJ,1866
E01021905,RQ8,1866
E01017373,RC1,1866
E01025547,RXN,1866
E01025392,RXR,1866
E01026764,RM1,1866
E01008519,RTF,1866
E01019452,RTG,1865
E01027368,RTF,1865
E01021873,RQ8,1865
E01016280,RHW,1865
E01021079,RXC,1865
E01020482,RD3,1865
E01023890,RWG,1865
E01001204,RYJ,1865
E01006991,RVY,1865
E01027335,RNQ,1865
E01024624,RPA,1865
E01018797,RK9,1865
E01016142,RPA,1865
E01007567,RP5,1864
E01032503,RR8,1864
E01018147,RGN,1864
E01014696,RA7,1864
E01022264,RTE,1864
E01002745,RKE,1864
E01009382,RRK,1864
E01025826,RWE,1864
E01016150,RPA,1864
E01027579,RCF,1863
E01022307,RTE,1863
E01007064,RVY,1863
E01027408,RTD,1863
E01007077,RVY,1862
E01003653,RF4,1862
E01031517,RA2,1862
E01012137,RTR,1862
E01005868,R0A,1862
E01017025,RHU,1862
E01032724,RDU,1862
E01028396,RX1,1862
E01005224,RW6,1861
E01027312,RNQ,1861
E01028401,RX1,1861
E01004499,RJ7,1861
E01028478,RTH,1861
E01017094,RHU,1861
E01021139,RWF,1861
E01018639,RJN,1860
E01015383,RD3,1860
E01020144,RK9,1860
E01007428,RFF,1860
E01024790,RWF,1860
E01010885,RWY,1860
E01030527,RTP,1860
E01024623,RVV,1860
E01021655,RDE,1860
E01015975,RDD,1860
E01033032,RR8,1860
E01003116,RJ7,1860
E01012567,RWW,1860
E01022682,RN5,1860
E01019641,RTG,1859
E01012233,RTR,1859
E01014985,RVJ,1859
E01032490,RR8,1859
E01011311,RR8,1859
E01002110,R1K,1859
E01012205,RVW,1859
E01031246,RJC,1859
E01021085,RXC,1858
E01020924,RXC,1858
E01012305,RXP,1858
E01017110,RHU,1858
E01006557,RQ6,1858
E01018040,RGT,1858
E01011696,RCD,1858
E01015460,RD3,1858
E01024972,RXN,1858
E01016304,RN3,1858
E01001236,RYJ,1858
E01019729,RMP,1858
E01016426,RHW,1857
E01002952,RAX,1857
E01014764,RA3,1857
E01010684,RAE,1857
E01017717,RTH,1857
E01015386,RD3,1857
E01009041,RR1,1857
E01024853,RWF,1857
E01023495,RWH,1857
E01011583,RR8,1856
E01015392,RD3,1856
E01013791,RGN,1856
E01016386,RHW,1856
E01015808,RC9,1856
E01017853,RXQ,1856
E01007027,REM,1856
E01015361,RDZ,1856
E01003835,RAX,1856
E01017468,RC1,1856
E01019732,RMP,1855
E01003259,RJZ,1855
E01011528,RR8,1855
E01004896,RMC,1855
E01027641,RCD,1855
E01025597,RXL,1855
E01003154,RJ1,1855
E01011091,RWY,1855
E01023510,RWH,1854
E01026835,RM1,1854
E01031873,RN3,1854
E01018401,RJN,1854
E01030454,RA2,1854
E01022967,RHU,1854
E01013097,RWA,1854
E01005488,RW6,1854
E01004745,RJ1,1854
E01018762,RK9,1854
E01007706,RFR,1853
E01002744,RKE,1853
E01009465,RR1,1853
E01010863,RCF,1853
E01027742,RTR,1853
E01033104,RWA,1853
E01009373,RR1,1853
E01006302,RRF,1853
E01013152,RJL,1853
E01001216,R1K,1852
E01014546,RA7,1852
E01006989,RVY,1852
E01001341,R1K,1852
E01031673,RTP,1852
E01031884,RN3,1852
E01014740,RA7,1852
E01021972,RDE,1851
E01021034,RXH,1851
E01025226,RXR,1851
E01011183,RWY,1851
E01008982,RRK,1851
E01009204,RXK,1851
E01003467,RAX,1851
E01027491,RTF,1851
E01014513,RVJ,1850
E01024274,RN7,1850
E01003361,RJ7,1850
E01029802,RJE,1850
E01027107,RNQ,1850
E01001309,R1K,1850
E01011983,RVW,1849
E01016103,RPA,1849
E01004900,RMC,1849
E01014739,RA7,1849
E01018680,RBT,1849
E01021794,RQW,1849
E01014435,RD1,1849
E01014737,RA7,1849
E01002481,RAS,1849
E01015307,RDZ,1849
E01021098,RXC,1849
E01025850,RWE,1849
E01012983,RWA,1849
E01001564,RAL,1848
E01015769,RC9,1848
E01017734,RXQ,1848
E01004784,RMC,1848
E01020429,RD3,1848
E01030829,RTP,1848
E01001263,R1K,1848
E01018699,RBT,1848
E01021896,RQ8,1848
E01018770,RK9,1847
E01001279,RYJ,1847
E01005711,RM3,1847
E01014171,RXW,1847
E01020492,RBD,1847
E01005223,RW6,1847
E01013169,RJL,1847
E01032675,RVJ,1847
E01023299,RAL,1847
E01012818,RWA,1846
E01009223,RXK,1846
E01012400,RWW,1846
E01032648,RTF,1846
E01024796,RWF,1846
E01022231,RTE,1846
E01006857,RBN,1845
E01002429,RAS,1845
E01016607,RDU,1845
E01023739,RWG,1845
E01026270,RWD,1845
E01001316,R1K,1845
E01022280,RTE,1845
E01022774,RHU,1845
E01003117,RJ1,1845
E01001326,R1K,1844
E01017850,RXQ,1844
E01016645,RHW,1844
E01003882,RQM,1844
E01013204,RJL,1844
E01011482,RR8,1844
E01005866,RWJ,1844
E01028075,RX1,1844
E01009933,RNA,1844
E01016210,RDU,1844
E01019446,RTG,1844
E01018134,RGN,1844
E01013185,RJL,1844
E01020851,RXP,1843
E01013206,RJL,1843
E01023246,RN5,1843
E01011305,RR8,1843
E01011298,RR8,1843
E01004479,RJ7,1843
E01032608,RR8,1843
E01031906,RD1,1843
E01016247,RDU,1843
E01001237,RYJ,1842
E01012602,RXR,1842
E01000516,RAL,1842
E01028103,RX1,1842
E01033137,RQ8,1842
E01005393,RW6,1842
E01033174,RGN,1842
E01021698,RDE,1842
E01019510,RK5,1842
E01012195,RVW,1842
E01017888,RXQ,1842
E01029021,RD1,1842
E01002163,R1K,1842
E01010924,RWY,1842
E01030874,RA2,1842
E01018694,RBT,1841
E01025829,RWE,1841
E01028117,RX1,1841
E01022392,RTE,1841
E01008595,RE9,1841
E01027053,RNQ,1841
E01022842,RHU,1841
E01025536,RVY,1841
E01004918,RMC,1841
E01001398,RAL,1841
E01024322,RWF,1840
E01027352,RNQ,1840
E01027426,RTF,1840
E01021385,RQ8,1840
E01020159,RK9,1840
E01017470,RC1,1840
E01023745,RWG,1840
E01022152,RTE,1840
E01008612,RE9,1840
E01019441,RTG,1840
E01017780,RXQ,1840
E01033353,RA7,1840
E01002541,RAS,1840
E01020619,RXP,1839
E01002536,RAS,1839
E01018471,RBT,1839
E01001017,RJ6,1839
E01014528,RA7,1839
E01022643,RN5,1839
E01032416,RWP,1839
E01015504,RN3,1839
E01030231,RM1,1839
E01016311,RHW,1839
E01005904,RWJ,1838
E01015352,RDZ,1838
E01012503,RWW,1838
E01029351,RL4,1838
E01021776,R1H,1838
E01031950,RD1,1838
E01025531,RVY,1838
E01018407,RJN,1838
E01033396,RX1,1838
E01020639,RXP,1838
E01023017,RDZ,1838
E01023501,RQW,1837
E01025327,RXN,1837
E01032924,RFF,1837
E01032382,RWP,1837
E01023704,RWG,1837
E01000424,RJZ,1837
E01012219,RVW,1837
E01011277,RR8,1837
E01000575,R1K,1837
E01000885,RAL,1837
E01018439,RBT,1837
E01018473,RBT,1837
E01020435,RBD,1836
E01015911,RAJ,1836
E01000179,RAL,1836
E01016306,RN3,1836
E01033064,RF4,1836
E01006004,RMP,1836
E01012975,RWA,1836
E01018210,RGN,1836
E01007800,RFR,1835
E01021285,RDD,1835
E01031028,RLT,1835
E01024406,RWF,1835
E01020754,RLN,1835
E01000163,RAL,1835
E01019802,RFS,1835
E01028059,RP5,1835
E01026873,RM1,1835
E01027522,RTF,1835
E01021812,RQW,1835
E01016079,RPA,1835
E01020162,RK9,1835
E01015963,RDD,1835
E01010584,RCF,1834
E01027320,RNQ,1834
E01031957,RD1,1834
E01022407,RTE,1834
E01025129,RTX,1834
E01010038,RNA,1834
E01022669,RN5,1834
E01028721,RTH,1833
E01026951,RNQ,1833
E01020860,RXP,1833
E01005066,R0A,1833
E01031533,RYR,1833
E01006042,RMP,1833
E01002435,RAS,1833
E01030942,RA2,1833
E01007473,RP5,1832
E01025833,RWE,1832
E01026932,RM1,1832
E01023067,RDZ,1832
E01023683,RWG,1832
E01033389,RK5,1832
E01027460,RTF,1832
E01012922,RWA,1832
E01002543,RAS,1832
E01031678,RTP,1832
E01005017,RW6,1831
E01015515,RN3,1831
E01011076,RWY,1831
E01019750,RMP,1831
E01002418,RAS,1831
E01022665,RN5,1831
E01022749,RHU,1831
E01007374,RFF,1831
E01008564,RTF,1830
E01021243,RDD,1830
E01033460,RQ8,1830
E01016649,RHW,1830
E01014320,RJE,1830
E01010039,RNA,1830
E01021883,RQ8,1830
E01012470,RBN,1830
E01001752,RQX,1829
E01008988,RXK,1829
E01005378,RW6,1829
E01022614,RHU,1829
E01011854,RXF,1829
E01025721,RWE,1829
E01012193,RVW,1829
E01033685,RW6,1829
E01030625,RTP,1829
E01000341,RJ2,1829
E01001313,R1K,1828
E01014746,RA3,1828
E01002469,RAS,1828
E01008986,RXK,1828
E01001162,RJZ,1828
E01013123,RWA,1828
E01004669,RQM,1828
E01017598,RC9,1828
E01030670,RTK,1828
E01028661,RHW,1828
E01027367,RTF,1828
E01018174,RGN,1827
E01017374,RC1,1827
E01024273,RN7,1827
E01020713,RXP,1827
E01012194,RVW,1827
E01008538,RTD,1827
E01028843,RXW,1827
E01032983,RNS,1826
E01005992,RMP,1826
E01018644,RJN,1826
E01008660,RE9,1826
E01016343,RHW,1826
E01004552,RJ7,1826
E01014935,RVJ,1826
E01033262,RHQ,1826
E01026703,RCX,1825
E01002212,R1K,1825
E01027331,RNQ,1825
E01005009,RW6,1825
E01029659,RL4,1825
E01006422,RBN,1825
E01000399,RJ2,1825
E01022601,RA2,1825
E01021378,RDE,1825
E01002228,R1K,1824
E01000430,RN7,1824
E01002237,R1K,1824
E01025390,RXR,1824
E01021508,RAJ,1824
E01008592,RE9,1824
E01003380,RJ7,1824
E01020019,RH8,1824
E01023062,RDZ,1824
E01026979,RNQ,1824
E01025948,RJF,1824
E01032209,RWP,1824
E01014972,RVJ,1823
E01025965,RWE,1823
E01023177,RHM,1823
E01017649,RD8,1823
E01024070,RVV,1823
E01007383,RFF,1823
E01018137,RGN,1823
E01033352,RA7,1822
E01023342,RAL,1822
E01012280,RVW,1822
E01003137,RJ1,1822
E01013202,RJL,1822
E01017919,RXQ,1822
E01011551,RXF,1822
E01015378,RDZ,1822
E01028656,RHW,1822
E01001866,RYJ,1822
E01025249,RXN,1822
E01014827,RA3,1821
E01002203,R1K,1821
E01027489,RTD,1821
E01025854,RWE,1821
E01008643,RE9,1821
E01022383,RTE,1821
E01005015,RW6,1821
E01007749,RFR,1821
E01011175,RWY,1820
E01001227,RYJ,1820
E01023754,RWH,1820
E01016201,RDU,1820
E01028837,RXW,1820
E01015313,RDZ,1820
E01001211,RYJ,1820
E01018609,RJN,1820
E01001337,R1K,1820
E01011701,RCD,1820
E01025860,RWE,1820
E01028613,RXQ,1820
E01002156,R1K,1819
E01003874,RAX,1819
E01015050,RK9,1819
E01002172,R1K,1819
E01005394,RW6,1819
E01028688,RTH,1819
E01028307,RK5,1819
E01027439,RTF,1819
E01031098,RLT,1819
E01000416,RJ2,1819
E01014826,RA3,1819
E01005229,RW6,1819
E01008526,RTF,1819
E01010826,RAE,1819
E01030596,RTP,1819
E01031615,RYR,1819
E01014751,RVJ,1819
E01023490,RWH,1818
E01020833,RXP,1818
E01027366,RTF,1818
E01002108,R1K,1818
E01025946,RX1,1818
E01012238,RVW,1818
E01012240,RVW,1818
E01022176,RTE,1818
E01017081,RHU,1817
E01013148,RJL,1817
E01023275,RN5,1817
E01017380,RD8,1817
E01002540,RAS,1817
E01005735,RM3,1817
E01010850,RAE,1817
E01030461,RA2,1817
E01021884,RQ8,1817
E01024958,RXN,1817
E01029816,RJE,1817
E01018674,RBT,1817
E01000400,RJ2,1816
E01004682,RYJ,1816
E01009286,RRK,1816
E01018150,RGN,1816
E01027002,RNS,1816
E01028859,RXW,1816
E01021948,RAJ,1816
E01021181,RXC,1816
E01009796,RNA,1816
E01021472,RF4,1816
E01018438,RBT,1816
E01033488,RKE,1816
E01017397,RC1,1816
E01008677,RE9,1816
E01027552,RTF,1816
E01029371,RJE,1815
E01015499,RN3,1815
E01024411,RWF,1815
E01006291,RRF,1815
E01008562,RTF,1815
E01022608,RHU,1815
E01026045,RWD,1815
E01011984,RVW,1815
E01019631,RFS,1815
E01022342,RTE,1814
E01027015,RNS,1814
E01018183,RGN,1814
E01024603,RVV,1814
E01028336,RK5,1814
E01017457,RC1,1814
E01027519,RTF,1814
E01023339,RAL,1814
E01018153,RGN,1814
E01019655,RTG,1814
E01004829,RMC,1814
E01021515,RAJ,1814
E01022720,RHU,1814
E01032713,RN3,1814
E01015413,RD3,1813
E01013120,RWA,1813
E01020938,RXC,1813
E01010193,RR1,1813
E01019627,RFS,1813
E01011710,RCD,1813
E01032714,RN3,1812
E01009383,RRK,1812
E01022142,RTE,1812
E01017023,RHU,1812
E01010222,RR1,1812
E01009228,RR1,1812
E01001031,RJ6,1812
E01031961,RN3,1812
E01019440,RTG,1811
E01024100,RVV,1811
E01004843,RMC,1811
E01016406,RHW,1811
E01010698,RCF,1811
E01032664,RHU,1811
E01020927,RXC,1811
E01014825,RA3,1811
E01015013,RVJ,1811
E01019621,RFS,1811
E01008624,RE9,1811
E01020598,RXP,1810
E01014773,RA3,1810
E01025218,RXR,1810
E01005911,RWJ,1810
E01017577,RD8,1810
E01016659,RHW,1810
E01026839,RM1,1810
E01025464,RXN,1810
E01022170,RTE,1810
E01015381,RD3,1810
E01002743,RRV,1810
E01031348,RYR,1810
E01009031,RRK,1810
E01000455,RJ2,1809
E01022702,RHM,1809
E01022388,RTE,1809
E01012253,RVW,1809
E01000417,RJ2,1809
E01022237,RTE,1809
E01013173,RJL,1809
E01033117,RGT,1809
E01021555,RQ8,1809
E01032006,RNZ,1809
E01006002,RMP,1809
E01018388,RBT,1808
E01020653,RXP,1808
E01026893,RM1,1808
E01005412,RW6,1808
E01008880,RLN,1808
E01023315,RAL,1808
E01001399,RAL,1808
E01020916,RXC,1808
E01028903,RXW,1807
E01018119,RGN,1807
E01020939,RXC,1807
E01005248,RW6,1807
E01027054,RNQ,1807
E01007421,RHQ,1807
E01031497,RYR,1807
E01022393,RTE,1806
E01024592,RPA,1806
E01006543,RQ6,1806
E01022993,RHM,1806
E01001277,RYJ,1806
E01017127,RHU,1806
E01004952,RW6,1806
E01007743,RFR,1806
E01032139,RWP,1806
E01002582,RYJ,1806
E01000450,RJ2,1805
E01003342,RJ2,1805
E01003152,RJ1,1805
E01022670,RN5,1804
E01014282,RJE,1804
E01001323,R1K,1804
E01018410,RJN,1804
E01000564,R1K,1804
E01007814,RFR,1804
E01020433,RA4,1804
E01031281,RJC,1804
E01021663,RDE,1804
E01004904,RMC,1804
E01001455,RAL,1804
E01029000,RWP,1804
E01033713,RQX,1803
E01005821,RWJ,1803
E01006063,RMP,1803
E01033457,R1K,1803
E01018123,RGN,1803
E01002170,R1K,1803
E01010708,RCF,1803
E01009800,RNA,1803
E01007748,RFR,1803
E01013178,RJL,1803
E01017778,RXQ,1803
E01010585,RCF,1803
E01014554,RA7,1802
E01005463,RW6,1802
E01002460,RAS,1802
E01028869,RXW,1802
E01002125,RAL,1802
E01028865,RXW,1802
E01023047,RHM,1802
E01027766,RTR,1801
E01001780,RQX,1801
E01001872,RYJ,1801
E01005894,RWJ,1801
E01019438,RTG,1801
E01027047,RGN,1801
E01010136,RR1,1801
E01027475,RTF,1801
E01030463,RA2,1801
E01002132,R1K,1801
E01031034,RLT,1800
E01030055,RGR,1800
E01004768,RMC,1800
E01000541,R1K,1800
E01000333,RJ2,1800
E01024011,RVV,1800
E01011056,RXF,1800
E01022359,RTE,1800
E01006625,RQ6,1800
E01030914,RA2,1800
E01025370,RXR,1800
E01027445,RTF,1799
E01028665,RHW,1799
E01018574,RJN,1799
E01022243,RTE,1799
E01005362,RW6,1799
E01013183,RJL,1799
E01027165,RNS,1799
E01023440,RQW,1799
E01019600,RFS,1798
E01032016,RNZ,1798
E01019336,RNL,1798
E01001322,R1K,1798
E01024979,RXN,1798
E01020680,RXP,1798
E01014161,RXW,1798
E01027317,RNQ,1798
E01027318,RNQ,1798
E01017553,RC1,1798
E01020815,RXP,1797
E01000336,RJ2,1797
E01011441,RR8,1797
E01029843,RJF,1797
E01023896,RWG,1797
E01022145,RTE,1797
E01020672,RXP,1797
E01022112,RTE,1796
E01023443,RQW,1796
E01011008,RWY,1796
E01001535,RAL,1796
E01001224,RYJ,1796
E01024788,RWF,1796
E01005374,RW6,1796
E01018399,RJN,1796
E01024791,RWF,1796
E01001599,RJ2,1795
E01005853,RWJ,1795
E01033738,RJ2,1795
E01004534,RQM,1795
E01004506,RJ7,1795
E01005779,RWJ,1794
E01033375,RBT,1794
E01028022,RP5,1794
E01022251,RTE,1794
E01026788,RM1,1794
E01019699,RX1,1794
E01021349,RQ8,1794
E01018709,RBT,1794
E01032501,RR8,1793
E01018795,RK9,1793
E01005330,RW6,1793
E01025007,RXL,1793
E01017422,RC1,1793
E01001230,RYJ,1793
E01015391,RD3,1793
E01032962,RXQ,1793
E01023502,RQW,1793
E01010040,RXK,1792
E01024575,RPA,1792
E01001709,RJ2,1792
E01008461,RTD,1792
E01015049,RK9,1792
E01015561,RN3,1792
E01018676,RBT,1792
E01000421,RJ2,1792
E01010315,RL4,1792
E01021335,RDD,1792
E01029059,RD1,1791
E01009385,RRK,1791
E01012984,RWA,1791
E01015404,RD3,1791
E01003693,RF4,1791
E01016058,RPA,1791
E01029528,RJF,1791
E01001226,RYJ,1790
E01010257,RBK,1790
E01017696,RD8,1790
E01004605,RJ7,1790
E01005882,RWJ,1790
E01006046,RMP,1790
E01011065,RXF,1790
E01014175,RXW,1790
E01021618,RQ8,1790
E01012910,RWA,1790
E01017938,RXQ,1790
E01008558,RTD,1789
E01018495,RBT,1789
E01020427,RD3,1789
E01000605,R1K,1789
E01014755,RA7,1789
E01000602,R1K,1789
E01031111,RLT,1789
E01005437,RW6,1789
E01004555,RJ7,1789
E01022790,RHU,1788
E01004665,RQM,1788
E01006669,REM,1788
E01020954,RXC,1788
E01017097,RHU,1788
E01001401,RAL,1788
E01022757,RHU,1788
E01019860,RJF,1787
E01004573,RJ7,1787
E01001902,RYJ,1787
E01033033,RR8,1787
E01028580,RTH,1787
E01002051,RAP,1787
E01004586,RJ7,1787
E01016223,RDU,1787
E01023421,RXQ,1787
E01001158,RJ6,1787
E01001024,RJ6,1787
E01001271,R1K,1787
E01027406,RTD,1787
E01023362,RWG,1786
E01021183,RXC,1786
E01021288,RDD,1786
E01005050,RW6,1786
E01011629,RR8,1786
E01033607,RYJ,1786
E01006623,RQ6,1786
E01000504,RYJ,1786
E01012254,RVW,1786
E01032855,RN5,1786
E01001164,RJZ,1786
E01015200,RA9,1786
E01011027,RXF,1786
E01002222,R1K,1786
E01000567,R1K,1786
E01017546,RC1,1786
E01025497,RVY,1786
E01028897,RXW,1785
E01019462,RTG,1785
E01003905,RQM,1785
E01007519,RP5,1785
E01025369,RXR,1785
E01020440,RNZ,1785
E01016243,RDU,1785
E01003464,RJ7,1785
E01004505,RJ7,1785
E01029075,RBA,1785
E01011533,RR8,1784
E01019226,RNL,1784
E01002902,RQM,1784
E01023713,RWG,1784
E01001135,RJZ,1784
E01022268,RTE,1784
E01031553,RTP,1783
E01018956,REF,1783
E01010637,RAE,1783
E01026878,RM1,1783
E01023506,RWH,1783
E01026497,RM1,1783
E01030294,RGP,1783
E01027071,RNQ,1783
E01026961,RNQ,1782
E01014785,RA7,1782
E01027233,RNS,1782
E01017526,RC1,1782
E01019807,RFS,1782
E01002787,RKE,1782
E01002844,RQM,1782
E01025201,RCF,1782
E01028008,RP5,1782
E01013160,RJL,1782
E01018719,RBT,1782
E01024731,RWF,1782
E01025534,RVY,1782
E01032056,RD1,1782
E01005364,RW6,1781
E01014750,RA7,1781
E01005660,RMC,1781
E01023471,RWH,1781
E01029869,RR1,1781
E01021386,RQ8,1781
E01005797,RWJ,1781
E01001306,RYJ,1781
E01011455,RR8,1780
E01018433,RBT,1780
E01030300,RVR,1780
E01027341,RNQ,1780
E01029821,RR1,1780
E01013150,RJL,1780
E01025470,RVY,1780
E01029522,RR1,1780
E01007614,RP5,1779
E01006613,REM,1779
E01003302,RJ1,1779
E01029379,RL4,1779
E01018571,RBL,1779
E01018587,RWJ,1779
E01022397,RTE,1779
E01007644,RP5,1779
E01029854,RJF,1779
E01011869,RXF,1779
E01016253,RDU,1779
E01021204,RXC,1779
E01031697,RXH,1779
E01028868,RXW,1779
E01012554,RWW,1778
E01015961,RDD,1778
E01011481,RR8,1778
E01027339,RNQ,1778
E01018475,RBT,1778
E01021099,RXC,1778
E01007583,RP5,1778
E01001022,RJ6,1778
E01021403,RDE,1778
E01007633,RP5,1778
E01004647,RYJ,1778
E01001386,RYJ,1778
E01018621,RJN,1778
E01022386,RTE,1778
E01029062,RD1,1777
E01015798,RC9,1777
E01011184,RWY,1777
E01016254,RN5,1777
E01012200,RTR,1777
E01005802,RWJ,1777
E01025303,RXN,1777
E01031971,RNZ,1777
E01025398,RXR,1776
E01021548,RQ8,1776
E01032880,RHU,1776
E01028830,RXW,1776
E01003215,RJ2,1776
E01010180,RR1,1776
E01008987,RXK,1775
E01028184,RX1,1775
E01010634,RAE,1775
E01032881,RHU,1775
E01001435,RAL,1775
E01027434,RTF,1775
E01021626,RQ8,1775
E01031665,RYR,1774
E01024723,RWF,1774
E01027405,RTD,1774
E01033474,RTR,1774
E01007219,RBL,1774
E01002216,R1K,1774
E01021217,RWF,1774
E01013163,RJL,1774
E01004740,RQM,1774
E01020817,RXP,1774
E01032716,RN3,1774
E01033226,RXN,1774
E01005540,RW6,1774
E01013195,RJL,1774
E01019486,RFS,1774
E01010704,RCF,1774
E01020664,RXP,1773
E01021401,RDE,1773
E01024006,RVV,1773
E01006429,RBN,1773
E01032704,RN3,1773
E01031534,RYR,1773
E01015909,RAJ,1773
E01002599,RQM,1773
E01025471,RVY,1773
E01001614,RJ2,1773
E01028882,RXW,1773
E01021198,RXC,1773
E01022395,RTE,1773
E01013176,RJL,1773
E01021053,RXH,1773
E01002098,RAP,1772
E01032372,RWP,1772
E01000570,R1K,1772
E01027381,RTF,1772
E01023735,RWG,1772
E01023737,RWG,1772
E01027767,RTR,1772
E01033028,RWG,1771
E01017458,RC1,1771
E01015873,RAJ,1771
E01022232,RTE,1771
E01033037,RCX,1771
E01022266,RTE,1771
E01003366,RJ7,1771
E01012215,RVW,1771
E01032995,RWD,1771
E01028352,RK5,1770
E01027883,RCB,1770
E01014096,RLQ,1770
E01032663,RN5,1770
E01017415,RWH,1770
E01022258,RTE,1770
E01014620,RVJ,1770
E01019604,RHQ,1770
E01017957,RGT,1770
E01027059,RNQ,1769
E01006044,RMP,1769
E01032519,RVJ,1769
E01029831,RJF,1769
E01002221,R1K,1769
E01031741,RPC,1769
E01004314,R1H,1769
E01018924,REF,1769
E01026383,RWD,1769
E01021803,RQW,1769
E01001598,RJ2,1768
E01033254,RJC,1768
E01027935,RX1,1768
E01013155,RJL,1768
E01011712,RCD,1768
E01001882,RQM,1768
E01015438,RD3,1768
E01018394,RBT,1768
E01001921,RQM,1768
E01019443,RTG,1768
E01018508,RBT,1767
E01003330,RJZ,1767
E01017588,RC9,1767
E01017235,RHM,1767
E01027544,RTF,1767
E01014753,RVJ,1767
E01023369,RWG,1767
E01011199,RWY,1767
E01021152,RWF,1767
E01029841,RR1,1767
E01012192,RVW,1767
E01019634,RTG,1767
E01010181,RR1,1767
E01020481,RD3,1767
E01020892,RXP,1767
E01029101,RBA,1767
E01030376,RTK,1767
E01018133,RGN,1766
E01025039,RXR,1766
E01018128,RGN,1766
E01033630,RR1,1766
E01007469,RP5,1766
E01018202,RGN,1766
E01010712,RCF,1766
E01000613,R1K,1766
E01010044,RNA,1766
E01003710,RF4,1766
E01031655,RTP,1766
E01020485,RD3,1766
E01018952,RK9,1765
E01005339,RW6,1765
E01002581,RYJ,1765
E01001805,RQX,1765
E01010218,RR1,1765
E01009365,RRK,1765
E01002847,RQM,1765
E01022922,RHU,1765
E01007076,RVY,1765
E01020737,RVW,1765
E01017849,RXQ,1765
E01014887,RVJ,1764
E01020687,RXP,1764
E01000006,R1H,1764
E01020486,RD3,1764
E01003257,RJ2,1764
E01024048,RVV,1764
E01012274,RVW,1764
E01018967,RK9,1764
E01006699,REM,1764
E01020637,RXP,1764
E01002883,RYJ,1764
E01017542,RC1,1764
E01020718,RXP,1764
E01022488,RN5,1764
E01011529,RR8,1764
E01020953,RXC,1763
E01010043,RNA,1763
E01016652,RHW,1763
E01018452,RBT,1763
E01023302,RAL,1763
E01031997,RNZ,1763
E01004943,RW6,1763
E01024469,RWF,1763
E01033083,RQM,1763
E01012661,RXR,1763
E01002898,RQM,1763
E01031335,RJC,1763
E01028018,RP5,1763
E01007068,REM,1762
E01013205,RJL,1762
E01010681,RAE,1762
E01017652,RXQ,1762
E01000626,R1K,1762
E01027821,RCB,1762
E01021861,RQW,1762
E01021991,RDE,1762
E01009392,RRK,1762
E01012653,RXR,1762
E01001642,RJ2,1762
E01033441,RM1,1762
E01021745,R1H,1762
E01019311,RNL,1761
E01000419,RJ2,1761
E01027350,RNQ,1761
E01031919,RD1,1761
E01025856,RWE,1761
E01021658,RDE,1761
E01008671,RE9,1761
E01028057,RP5,1761
E01025384,RXR,1761
E01027938,RX1,1761
E01007818,RFR,1761
E01016081,RPA,1760
E01015015,RVJ,1760
E01011182,RWY,1760
E01011633,RR8,1760
E01028061,RP5,1760
