LSOA11,EVENT_COUNT
E01001784,3731
E01001785,4181
E01001786,5116
E01001787,5403
E01001788,5095
E01001789,4667
E01001790,3796
E01001791,4128
E01001792,5351
E01001793,4309
E01001794,4994
E01001795,3380
E01001796,3897
E01001798,4988
E01001799,3280
E01001800,4282
E01001801,4344
E01001802,3300
E01001803,4220
E01001804,3304
E01001805,2870
E01001806,4144
E01001807,4586
E01001808,3763
E01001809,4748
E01001811,3733
E01001812,4278
E01001813,4284
E01001814,4056
E01001815,4807
E01001816,3863
E01001819,5372
E01001820,3511
E01001821,4316
E01001822,4383
E01001823,4462
E01001824,4652
E01001825,3296
E01001826,4036
E01001827,4890
E01001828,4738
E01001829,4211
E01001830,5223
E01001831,5127
E01001832,4008
E01001833,5207
E01001834,4591
E01001835,3076
E01001836,4746
E01001837,3944
E01001838,5208
E01001839,6619
E01001840,4806
E01001841,4401
E01001842,4219
E01001843,3762
E01001844,4100
E01001845,4581
E01001846,4500
E01001847,3625
E01001848,4010
E01001849,5421
E01001850,4325
E01001851,3164
E01001852,4197
E01001853,3562
E01001854,4724
E01001855,3732
E01001856,4480
E01001857,4802
E01001858,4720
E01001859,6796
E01001860,5008
E01001861,4126
E01001862,5042
E01001863,3646
E01001864,4404
E01001865,3940
E01001866,3571
E01001867,3556
E01001868,4365
E01001869,3619
E01001870,3806
E01001871,4219
E01001872,3144
E01001873,3857
E01001874,7410
E01001875,6145
E01001876,7145
E01001877,3825
E01001878,4965
E01001879,4520
E01001880,4927
E01001881,4600
E01001882,3439
E01001883,4687
E01001884,5451
E01001885,4656
E01001886,4134
E01001887,4516
E01001888,3956
E01001889,2893
E01001890,4265
E01001891,5360
E01001892,3442
E01001893,3136
E01001894,3999
E01001895,3890
E01001896,4060
E01001897,3325
E01001898,4121
E01001899,4640
E01001900,5465
E01001901,3332
E01001902,4010
E01001903,4223
E01001904,3322
E01001905,3364
E01001906,3277
E01001907,2572
E01001908,3203
E01001909,4448
E01001910,3484
E01001911,5833
E01001912,4835
E01001913,2613
E01001914,3677
E01001915,3595
E01001916,3927
E01001917,4190
E01001918,3507
E01001919,3723
E01001920,4845
E01001921,2957
E01001922,2817
E01001923,3802
E01001924,2611
E01001925,3013
E01001926,2850
E01001927,3068
E01001928,4332
E01001929,2882
E01001930,5856
E01001931,2969
E01001932,3428
E01001933,4174
E01001934,5078
E01001935,5170
E01001937,3583
E01001938,4099
E01001939,7266
E01001940,4206
E01001941,4146
E01001942,4948
E01001943,5739
E01001944,5335
E01001945,4709
E01001946,4335
E01001947,4772
E01001948,4397
E01001949,2856
E01001950,2685
E01001951,3315
E01001952,3294
E01001953,4008
E01001954,4163
E01001955,6435
E01001956,4436
E01001957,5089
E01001958,4486
E01001959,5796
E01001960,4665
E01001961,4481
E01001962,5222
E01001963,5077
E01001964,4187
E01001965,4181
E01001966,3813
E01001967,4986
E01001968,5644
E01001969,6027
E01001970,5730
E01001971,5937
E01001972,5488
E01001973,7379
E01001974,5589
E01001975,5101
E01001976,5152
E01001977,4665
E01001978,6296
E01001979,6850
E01001980,5872
E01001981,5113
E01001982,5819
E01001983,4738
E01001984,5830
E01001985,4595
E01001986,4589
E01001987,5030
E01001988,4991
E01001989,5198
E01001990,5249
E01001991,4753
E01001992,4552
E01001993,4193
E01001994,5255
E01001995,8685
E01001996,4380
E01001997,3766
E01001998,5574
E01001999,6847
E01002000,4756
E01002001,4362
E01002002,5023
E01002003,6314
E01002004,5382
E01002005,4373
E01002006,3947
E01002007,4176
E01002008,3140
E01002009,4188
E01002010,6139
E01002011,5226
E01002013,4296
E01002014,4804
E01002015,6067
E01002016,5877
E01002017,4804
E01002018,5797
E01002019,4081
E01002020,4814
E01002021,4709
E01002022,5042
E01002023,4686
E01002024,4624
E01002025,3862
E01002026,6694
E01002027,5221
E01002028,5729
E01002029,5881
E01002030,5280
E01002031,6125
E01002032,5795
E01002033,5888
E01002034,7071
E01002036,6409
E01002037,5966
E01002038,6606
E01002039,5559
E01002040,7356
E01002041,6262
E01002042,4338
E01002043,6250
E01002044,5632
E01002045,5908
E01002046,6571
E01002047,4740
E01002048,6265
E01002049,6322
E01002050,4001
E01002051,5660
E01002052,4330
E01002053,6193
E01002054,5436
E01002055,4357
E01002056,6511
E01002057,4509
E01002058,4498
E01002059,5653
E01002060,4578
E01002061,4185
E01002062,5419
E01002063,4637
E01002064,4350
E01002065,5269
E01002066,6732
E01002067,6265
E01002068,6032
E01002069,6550
E01002070,6947
E01002071,6094
E01002072,5519
E01002073,5512
E01002074,6689
E01002075,5729
E01002076,4970
E01002077,5442
E01002078,7003
E01002079,4953
E01002080,9550
E01002081,6969
E01002082,4669
E01002083,4118
E01002084,5620
E01002085,6978
E01002086,5317
E01002087,5887
E01002088,5501
E01002089,4581
E01002090,5039
E01002091,6272
E01002092,4878
E01002093,6526
E01002094,5282
E01002095,4838
E01002096,5808
E01002097,4760
E01002098,4550
E01002099,7367
E01002100,5128
E01002101,5488
E01002102,5718
E01002103,5181
E01002104,4346
E01002105,5557
E01002106,4171
E01002107,3435
E01002108,3455
E01002109,4084
E01002110,3481
E01002111,4442
E01002112,4372
E01002113,4607
E01002114,6218
E01002115,3837
E01002116,4813
E01002117,6177
E01002118,5326
E01002119,4920
E01002120,3781
E01002121,4383
E01002122,3637
E01002123,4280
E01002124,3954
E01002125,4365
E01002126,6467
E01002127,3941
E01002128,4142
E01002129,3684
E01002130,4693
E01002131,3878
E01002132,3015
E01002133,4455
E01002134,2759
E01002135,3976
E01002136,3605
E01002137,1569
E01002138,3202
E01002139,3551
E01002140,3958
E01002141,4325
E01002142,3738
E01002143,3626
E01002144,3889
E01002145,4382
E01002146,3136
E01002147,3619
E01002148,3328
E01002149,3500
E01002150,4641
E01002151,3897
E01002152,3878
E01002153,3930
E01002154,4802
E01002155,3631
E01002156,3399
E01002157,3810
E01002158,2677
E01002159,3663
E01002160,3828
E01002161,3743
E01002162,3415
E01002163,3184
E01002164,2952
E01002165,3420
E01002166,3184
E01002167,3600
E01002168,3592
E01002169,3822
E01002170,3187
E01002171,3752
E01002172,3239
E01002173,4156
E01002174,4247
E01002175,3254
E01002176,3689
E01002177,2962
E01002178,3940
E01002179,4134
E01002180,4181
E01002181,3577
E01002182,4274
E01002183,4565
E01002184,3964
E01002185,3745
E01002186,4179
E01002187,4737
E01002188,3067
E01002189,3782
E01002190,4240
E01002191,3413
E01002192,3691
E01002193,3333
E01002194,3223
E01002195,3746
E01002196,3435
E01002197,3079
E01002198,3715
E01002199,3419
E01002200,3943
E01002201,3990
E01002202,3599
E01002203,3680
E01002204,3070
E01002206,2555
E01002207,2906
E01002208,3261
E01002209,3596
E01002210,2843
E01002211,3021
E01002212,3226
E01002213,6539
E01002214,3244
E01002215,3763
E01002216,3236
E01002217,3285
E01002218,3689
E01002219,3329
E01002220,2744
E01002221,3292
E01002222,3157
E01002223,3486
E01002224,2859
E01002225,3817
E01002226,5927
E01002227,4805
E01002228,4332
E01002229,4773
E01002230,4287
E01002231,3889
E01002232,5163
E01002233,4958
E01002234,3674
E01002235,4127
E01002236,3854
E01002237,3302
E01002238,3786
E01002239,4051
E01002240,3606
E01002241,3841
E01002242,4203
E01002243,5201
E01002244,4314
E01002245,4564
E01002246,4867
E01002247,5571
E01002248,3928
E01002249,9563
E01002250,4951
E01002251,3588
E01002252,4342
E01002253,3932
E01002254,4012
E01002255,4106
E01002256,4179
E01002257,3486
E01002258,4616
E01002259,3451
E01002260,4584
E01002261,4092
E01002262,4852
E01002263,4165
E01002264,4470
E01002265,3921
E01002266,4279
E01002267,5877
E01002268,3825
E01002269,4678
E01002270,4252
E01002271,3901
E01002272,3786
E01002273,3467
E01002274,4246
E01002275,3502
E01002276,5410
E01002277,3662
E01002278,4289
E01002279,4156
E01002280,4498
E01002281,5313
E01002282,4343
E01002283,4452
E01002284,4748
E01002285,3353
E01002286,4168
E01002287,4208
E01002288,3433
E01002289,4066
E01002290,4348
E01002291,3915
E01002292,4112
E01002293,5545
E01002294,4743
E01002295,4686
E01002296,5189
E01002297,4316
E01002298,4501
E01002299,4088
E01002300,5096
E01002301,4631
E01002302,3852
E01002303,5936
E01002304,4323
E01002305,4429
E01002306,4535
E01002307,4120
E01002308,4775
E01002309,4437
E01002310,5171
E01002311,4460
E01002312,4489
E01002313,5324
E01002314,4474
E01002315,3834
E01002316,4752
E01002317,4014
E01002318,4223
E01002319,5100
E01002320,3996
E01002321,4779
E01002322,4995
E01002323,4621
E01002324,4987
E01002325,5301
E01002326,4400
E01002327,3705
E01002328,3972
E01002329,3951
E01002330,4517
E01002331,3829
E01002332,4667
E01002333,3265
E01002334,4354
E01002335,3835
E01002336,4263
E01002337,3888
E01002338,3423
E01002339,3819
E01002340,3484
E01002341,3818
E01002342,4385
E01002343,4669
E01002344,4904
E01002345,4324
E01002346,3564
E01002347,3761
E01002348,4042
E01002349,4032
E01002350,4843
E01002351,4188
E01002352,4542
E01002353,5250
E01002354,3465
E01002355,3736
E01002356,7271
E01002358,4753
E01002359,3422
E01002360,5200
E01002361,5105
E01002362,3709
E01002363,4381
E01002364,3937
E01002365,3687
E01002366,3911
E01002367,4303
E01002368,4603
E01002369,5621
E01002370,5227
E01002371,4703
E01002372,4183
E01002373,4267
E01002374,4166
E01002375,4487
E01002376,3247
E01002377,4753
E01002378,3599
E01002379,3923
E01002380,6418
E01002381,4141
E01002382,4439
E01002383,3985
E01002384,4120
E01002385,4058
E01002386,4384
E01002387,3622
E01002388,3786
E01002389,3871
E01002390,3228
E01002391,4837
E01002392,3180
E01002393,4042
E01002394,3783
E01002395,2938
E01002396,4453
E01002397,4114
E01002398,4179
E01002399,3771
E01002400,4347
E01002401,4756
E01002402,3430
E01002403,4313
E01002404,3856
E01002405,4339
E01002406,5460
E01002407,6519
E01002408,3947
E01002409,4140
E01002410,4405
E01002411,3501
E01002412,5105
E01002413,3900
E01002414,3982
E01002415,4087
E01002416,3633
E01002417,3641
E01002418,4038
E01002419,3512
E01002420,4023
E01002421,4242
E01002422,3335
E01002423,3644
E01002424,3466
E01002425,3469
E01002426,3858
E01002427,3471
E01002428,3266
E01002429,2880
E01002430,3041
E01002431,3461
E01002432,3790
E01002433,5214
E01002434,3383
E01002435,3674
E01002436,4517
E01002437,3901
E01002438,3595
E01002439,5286
E01002440,5665
E01002441,4987
E01002442,4832
E01002443,3328
E01002444,5120
E01002445,3920
E01002446,4088
E01002447,3360
E01002448,4408
E01002449,4337
E01002450,3005
E01002451,3398
E01002452,3173
E01002453,3692
E01002454,4672
E01002455,4574
E01002456,4191
E01002457,3539
E01002458,3217
E01002459,3801
E01002460,3023
E01002461,3637
E01002462,3007
E01002463,4177
E01002464,3356
E01002465,3765
E01002466,3818
E01002467,4950
E01002468,4180
E01002469,3397
E01002470,4725
E01002471,3475
E01002472,4341
E01002473,4209
E01002474,4387
E01002475,4597
E01002476,4173
E01002477,3549
E01002478,4094
E01002479,4554
E01002480,4178
E01002481,4170
E01002482,4048
E01002483,4970
E01002484,3348
E01002485,4570
E01002486,4626
E01002487,4125
E01002488,3912
E01002489,3718
E01002490,4570
E01002491,3723
E01002492,4011
E01002493,3697
E01002494,3814
E01002495,3565
E01002496,3992
E01002497,4659
E01002498,3168
E01002499,5140
E01002501,3810
E01002502,3422
E01002503,3947
E01002504,6064
E01002505,3936
E01002506,4282
E01002507,3606
E01002508,4660
E01002509,3429
E01002511,4250
E01002512,4772
E01002513,3534
E01002514,4107
E01002515,4825
E01002516,3651
E01002518,2662
E01002519,4118
E01002520,3738
E01002521,4798
E01002523,3135
E01002525,4515
E01002526,5093
E01002527,4148
E01002528,4073
E01002529,4769
E01002530,4057
E01002531,4639
E01002532,7982
E01002533,3489
E01002534,3469
E01002535,5174
E01002536,3226
E01002537,4818
E01002538,5095
E01002539,4253
E01002540,3422
E01002541,4532
E01002542,4192
E01002543,3530
E01002544,3541
E01002545,3237
E01002546,3215
E01002547,3958
E01002548,4307
E01002549,4280
E01002550,3841
E01002551,4480
E01002552,4286
E01002553,4143
E01002554,6378
E01002555,4684
E01002556,3949
E01002557,4679
E01002558,5084
E01002559,6011
E01002560,4852
E01002561,3184
E01002562,3564
E01002563,3881
E01002564,4242
E01002565,5905
E01002566,6584
E01002567,4032
E01002568,7686
E01002569,4707
E01002570,3875
E01002571,3293
E01002572,4865
E01002573,3327
E01002574,3628
E01002575,3438
E01002576,4195
E01002577,3832
E01002578,3820
E01002579,5047
E01002580,3347
E01002581,3481
E01002582,3261
E01002583,4362
E01002584,4444
E01002585,4502
E01002586,3977
E01002587,4823
E01002588,4237
E01002589,5211
E01002590,4872
E01002591,4511
E01002592,5257
E01002593,4575
E01002594,4926
E01002595,4570
E01002596,3671
E01002598,3964
E01002599,3431
E01002600,3686
E01002601,3190
E01002602,3554
E01002603,3938
E01002604,3533
E01002605,4965
E01002606,3447
E01002607,4441
E01002608,4644
E01002609,4222
E01002610,3858
E01002611,4551
E01002612,4631
E01002613,4406
E01002614,4077
E01002615,3554
E01002616,3690
E01002617,3790
E01002618,4444
E01002619,4742
E01002620,4922
E01002621,4063
E01002622,4177
E01002623,4575
E01002624,3598
E01002625,4342
E01002626,4371
E01002627,4086
E01002628,4591
E01002629,5438
E01002630,4595
E01002631,3767
E01002632,4653
E01002633,4458
E01002634,3665
E01002635,4597
E01002636,5283
E01002637,3916
E01002638,4534
E01002639,4391
E01002640,3713
E01002641,4899
E01002642,5615
E01002643,7131
E01002645,4371
E01002646,4801
E01002647,4748
E01002648,5708
E01002649,4575
E01002650,5620
E01002651,4121
E01002652,4460
E01002653,4667
E01002654,4171
E01002655,4166
E01002656,3263
E01002657,4571
E01002658,3424
E01002659,3269
E01002660,4893
E01002661,4917
E01002662,5209
E01002663,4792
E01002664,6579
E01002665,4030
E01002666,3943
E01002667,4386
E01002668,4680
E01002669,4661
E01002670,4300
E01002671,4378
E01002672,3520
E01002673,3192
E01002674,4468
E01002675,5600
E01002676,4576
E01002677,4313
E01002678,4006
E01002679,4211
E01002680,4597
E01002681,5231
E01002682,5672
E01002683,5980
E01002684,7158
E01002686,4436
E01002687,3112
E01002689,4605
E01002690,2840
E01002691,3319
E01002692,4242
E01002693,4403
E01002694,5391
E01002695,4621
E01002696,5284
E01002697,6165
E01002698,5671
E01002699,4543
E01002700,3795
E01002701,4996
E01002702,5637
E01002703,6898
E01002704,5647
E01002706,5968
E01002707,5560
E01002708,5426
E01002709,6731
E01002710,5376
E01002711,5090
E01002712,3859
E01002713,9100
E01002714,3981
E01002715,4624
E01002716,7288
E01002717,4227
E01002718,4587
E01002719,4734
E01002720,7961
E01002721,5226
E01002722,5610
E01002723,4785
E01002724,4336
E01002725,4119
E01002726,5181
E01002727,5321
E01002728,3662
E01002729,6073
E01002730,5479
E01002731,8227
E01002732,6941
E01002733,5087
E01002734,5961
E01002735,5949
E01002736,6632
E01002737,6662
E01002738,6025
E01002739,5158
E01002740,5751
E01002741,5187
E01002742,4947
E01002743,4555
E01002744,4582
E01002745,4479
E01002747,4494
E01002748,5653
E01002749,4319
E01002751,5916
E01002752,5227
E01002753,5676
E01002754,4669
E01002755,5487
E01002756,4273
E01002757,4679
E01002758,5703
E01002759,5572
E01002760,5970
E01002762,6150
E01002763,5255
E01002764,6313
E01002765,8598
E01002766,7375
E01002767,7656
E01002768,6192
E01002769,6015
E01002770,6757
E01002771,4821
E01002772,6216
E01002773,7042
E01002774,7903
E01002775,4063
E01002776,5971
E01002777,4936
E01002778,4845
E01002779,4717
E01002780,5243
E01002781,4474
E01002782,4999
E01002783,6374
E01002784,5979
E01002785,5358
E01002786,6758
E01002787,3732
E01002788,5560
E01002789,5924
E01002790,6837
E01002791,4845
E01002792,5143
E01002793,6983
E01002794,4506
E01002795,6023
E01002796,4005
E01002797,6252
E01002798,5470
E01002799,6031
E01002800,4757
E01002801,4430
E01002802,4223
E01002803,7383
E01002804,5888
E01002805,4792
E01002806,5266
E01002807,5664
E01002808,6883
E01002809,5073
E01002810,6114
E01002811,5378
E01002812,2926
E01002813,2634
E01002814,6397
E01002815,2878
E01002816,2085
E01002817,3081
E01002818,2664
E01002819,1956
E01002820,1940
E01002821,2594
E01002822,1546
E01002823,4097
E01002824,2322
E01002825,3010
E01002826,2900
E01002827,2589
E01002828,2596
E01002829,3858
E01002830,5088
E01002831,5527
E01002832,4825
E01002833,2574
E01002834,2976
E01002835,2743
E01002836,2600
E01002837,1955
E01002838,1890
E01002839,3493
E01002840,5376
E01002841,4367
E01002842,4448
E01002843,6033
E01002844,2966
E01002845,3879
E01002846,4300
E01002847,2964
E01002848,3914
E01002849,3628
E01002850,3024
E01002851,5287
E01002852,6040
E01002853,3293
E01002854,3310
E01002855,5131
E01002856,4098
E01002857,3656
E01002858,3509
E01002859,2153
E01002860,2028
E01002861,2771
E01002862,4116
E01002863,1797
E01002864,2286
E01002865,2175
E01002866,3928
E01002867,4949
E01002868,2114
E01002869,3649
E01002870,4984
E01002871,2703
E01002872,5059
E01002873,2963
E01002874,2691
E01002875,2201
E01002876,4442
E01002877,5524
E01002878,4339
E01002879,4605
E01002880,4152
E01002881,4211
E01002882,2947
E01002883,3225
E01002884,2822
E01002885,2692
E01002886,2956
E01002887,2100
E01002888,2962
E01002889,2255
E01002890,2572
E01002891,1989
E01002892,2194
E01002893,4921
E01002894,3355
E01002895,2033
E01002896,3068
E01002897,3069
E01002898,2982
E01002899,5200
E01002900,2180
E01002901,5541
E01002902,3075
E01002903,1923
E01002904,4150
E01002905,4837
E01002906,5914
E01002907,4606
E01002908,4082
E01002909,5277
E01002910,4113
E01002911,2351
E01002912,4485
E01002913,4641
E01002914,2561
E01002915,4279
E01002916,4203
E01002917,4165
E01002918,4462
E01002919,5304
E01002920,4348
E01002921,4204
E01002922,4647
E01002923,5329
E01002924,4160
E01002925,3776
E01002926,4002
E01002927,4850
E01002928,5198
E01002929,4083
E01002930,4855
E01002931,4533
E01002932,5518
E01002933,5464
E01002934,4068
E01002935,4486
E01002937,3490
E01002938,4889
E01002939,4979
E01002940,4708
E01002941,5369
E01002942,4465
E01002943,4722
E01002944,3506
E01002945,4837
E01002946,4824
E01002947,4802
E01002948,6338
E01002949,5452
E01002950,5365
E01002951,3821
E01002952,2663
E01002953,3515
E01002954,4606
E01002955,4468
E01002956,4190
E01002957,3880
E01002958,4561
E01002959,3948
E01002960,4334
E01002961,5315
E01002962,5001
E01002963,4885
E01002964,5973
E01002965,5478
E01002966,4209
E01002967,4653
E01002968,6330
E01002969,5624
E01002970,4894
E01002971,4942
E01002972,4933
E01002973,4389
E01002974,5464
E01002975,4116
E01002976,4614
E01002977,5465
E01002978,5841
E01002979,4824
E01002980,4426
E01002981,5696
E01002982,4824
E01002983,4937
E01002984,4638
E01002985,4677
E01002986,3876
E01002987,4942
E01002988,3027
E01002989,4088
E01002990,4077
E01002991,3447
E01002992,3136
E01002993,3575
E01002994,3752
E01002995,4197
E01002996,3613
E01002997,3412
E01002998,3660
E01002999,3303
E01003000,4349
E01003001,5003
E01003002,4903
E01003003,4367
E01003004,4347
E01003005,4304
E01003006,4277
E01003007,4454
E01003008,3456
E01003009,5378
E01003010,3932
E01003011,4085
E01003013,4107
E01003014,4778
E01003015,5219
E01003016,3348
E01003017,5143
E01003018,5105
E01003019,5035
E01003020,4414
E01003021,6395
E01003022,4566
E01003023,6052
E01003024,5003
E01003025,5706
E01003026,3189
E01003027,2630
E01003028,4001
E01003029,4011
E01003030,3756
E01003031,3475
E01003032,5130
E01003033,3270
E01003034,4497
E01003035,4070
E01003036,4629
E01003037,5046
E01003038,3666
E01003039,4169
E01003040,2972
E01003041,5047
E01003042,2858
E01003043,5503
E01003044,3158
E01003045,6221
E01003046,5208
E01003047,4736
E01003048,5092
E01003049,5158
E01003050,4019
E01003051,5117
E01003052,5112
E01003053,4632
E01003054,3985
E01003055,4496
E01003056,4632
E01003057,4910
E01003058,4405
E01003059,6594
E01003060,4765
E01003061,2741
E01003062,4219
E01003063,4097
E01003064,3197
E01003065,4398
